is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.name,taxon.ott_id,taxon.rank,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name
False,False,Drosera rotundifolia,ICN,1.0,drosera rotundifolia,[],False,False,Drosera rotundifolia,845045,species,ott3.3draft1,"['Drosera corsica', 'Drosera rotundifolia bracteata', 'Drosera rotundifolia breviscapa', 'Drosera rotundifolia comosa', 'Drosera rotundifolia corsica', 'Drosera rotundifolia cristata', 'Drosera rotundifolia distachya', 'Drosera rotundifolia furcata', 'Drosera rotundifolia genuina', 'Drosera rotundifolia gracilis', 'Drosera rotundifolia longipetiolata', 'Drosera rotundifolia maritima', 'Drosera rotundifolia pygmaea', 'Drosera rotundifolia rotundifolia', 'Drosera septentrionalis', 'Drosera septentrionalis rotundifolia', 'Rorella rotundifolia', 'Rossolis rotundifolia', 'Rossolis septentrionalis']","['ncbi:173423', 'gbif:3191030', 'irmng:11157533']",Drosera rotundifolia
False,False,Echium candicans,ICN,1.0,echium candicans,[],False,False,Echium candicans,492065,species,ott3.3draft1,"['Argyrexias candicans', 'Echium fastuosum', 'Echium maderense', 'Echium marianum', 'Echium pallidum', 'Echium pavonianum', 'Echium sp. KFM-2002', 'Echium truncatum']","['ncbi:113430', 'gbif:7551118', 'irmng:11416483']",Echium candicans
False,True,Echium candicans,ICN,1.0,echium candicans,[],False,False,Echium giganteum,492070,species,ott3.3draft1,"['Echium candicans', 'Echium rupestre', 'Isoplesion giganteum']","['ncbi:113433', 'gbif:4059011']",Echium giganteum
False,False,Echium russicum,ICN,1.0,echium russicum,[],False,False,Echium russicum,681836,species,ott3.3draft1,[],['ncbi:34251'],Echium russicum
False,True,Echium russicum,ICN,1.0,echium russicum,[],False,False,Pontechium maculatum,266688,species,ott3.3draft1,"['Echium clavatum', 'Echium creticum', 'Echium diffusum', 'Echium glomeratum', 'Echium italicum', 'Echium kochii', 'Echium linearifolium', 'Echium maculatum', 'Echium maritimum', 'Echium papillosum', 'Echium rubrum', 'Echium russicum', 'Echium setosum', 'Echium thyrsoideum', 'Echium verecundum', 'Isoplesion rubrum']","['ncbi:554546', 'gbif:7294763']",Pontechium maculatum
False,False,Echium wildpretii,ICN,1.0,echium wildpretii,[],False,False,Echium wildpretii,441794,species,ott3.3draft1,[],"['ncbi:113456', 'gbif:7295503']",Echium wildpretii
False,False,Eremogone hookeri,ICN,1.0,eremogone hookeri,[],False,False,Eremogone hookeri,5143911,species,ott3.3draft1,"['Arenaria hookeri', 'Arenaria hookeri desertorum', 'Eremogone hookeri desertorum']","['ncbi:2029526', 'gbif:8606410', 'irmng:10193812']",Eremogone hookeri
True,False,Aricia scoparia,ICZN,0.8666666746139526,erica scoparia,[],False,False,Myopina scoparia,4361604,species,ott3.3draft1,['Aricia scoparia'],"['gbif:1575346', 'irmng:11091801']",Myopina scoparia
True,False,Erebia scoparia,ICZN,0.800000011920929,erica scoparia,['infraspecific'],False,False,Erebia neriene scoparia,882848,subspecies,ott3.3draft1,"['Erebia niphonica scoparia', 'Erebia scoparia']","['ncbi:2057228', 'irmng:10614123']",Erebia neriene scoparia
True,False,Aira scoparia,ICN,0.7692307829856873,erica scoparia,[],False,False,Aira scoparia,3950845,species,ott3.3draft1,[],['gbif:5672916'],Aira scoparia
